type,horse,weight,CO2,mpg
Car,510,4500,550.27,16.1
Car,510,4500,343.88,25.8
Car,552,4750,511.93,17.3
Car,552,4750,296.63,29.9
Car,565,4250,603.49,14.8
Car,565,4250,353.09,25.3
Car,420,4000,551.4037,16.0
Car,420,4000,333.29,26.5
Car,430,4000,529.36,16.7
Car,430,4000,306.95,28.8
Car,568,4500,536.18,16.5
Car,568,4500,309.22,28.7
Car,211,3875,292.0,30.3
Car,211,3875,199.0,44.6
Car,211,4000,308.0,28.7
Car,211,4000,374.0,23.7
Car,211,4000,365.0,24.1
Car,211,4000,323.0,27.4
Car,211,4000,203.0,43.7
Car,211,3875,368.0,24.1
Car,211,3875,363.0,24.1
Car,211,3875,301.0,29.4
Car,211,3875,314.0,28.2
Car,211,3875,200.0,44.4
Both,211,4000,309.0,28.6
Both,211,4000,338.0,26.2
Both,211,4000,332.0,26.6
Both,211,4000,282.0,31.4
Both,211,4000,189.0,46.9
Both,333,4250,374.0,23.7
Both,333,4250,393.0,22.6
Both,333,4250,233.0,38.1
Both,333,4500,362.0,24.4
Both,333,4500,379.0,23.4
Both,333,4500,488.0,18.1
Both,333,4500,448.0,19.8
Both,333,4500,363.0,24.3
Both,333,4500,391.0,22.7
Both,333,4500,236.0,37.6
Car,211,4250,422.0,21.0
Car,211,4250,343.0,25.7
Car,211,4250,429.0,20.6
Car,211,4250,358.0,24.8
Car,211,4250,219.0,40.5
Both,240,4500,297.0,34.3
Both,240,4500,297.0,34.3
Both,240,4500,297.0,34.3
Both,240,4500,329.0,30.9
Both,240,4500,329.0,30.9
Both,240,4500,329.0,30.9
Both,240,4500,409.0,24.8
Both,240,4500,409.0,24.8
Both,240,4500,409.0,24.8
Both,240,4500,358.0,28.4
Both,240,4500,358.0,28.4
Both,240,4500,358.0,28.4
Both,240,4500,309.0,32.9
Both,240,4500,309.0,32.9
Both,240,4500,309.0,32.9
Both,240,4500,194.0,52.5
Both,240,4500,194.0,52.5
Both,240,4500,194.0,52.5
Both,240,4500,333.0,30.5
Both,240,4500,333.0,30.5
Both,240,4500,333.0,30.5
Both,272,4750,387.0,22.9
Both,272,4750,384.0,23.2
Both,272,4750,475.0,18.6
Both,272,4750,388.0,22.9
Both,272,4750,464.0,19.2
Both,272,4750,396.0,22.5
Both,272,4750,251.0,35.5
Truck,211,4500,358.0,24.8
Truck,211,4500,230.0,38.6
Both,211,4500,229.0,27.1
Both,211,4500,357.0,17.4
Both,240,4750,417.0,24.4
Both,240,4750,417.0,24.4
Both,240,4750,417.0,24.4
Both,240,4750,361.0,28.2
Both,240,4750,361.0,28.2
Both,240,4750,361.0,28.2
Both,240,4750,358.0,28.4
Both,240,4750,358.0,28.4
Both,240,4750,358.0,28.4
Both,240,4750,356.0,28.5
Both,240,4750,356.0,28.5
Both,240,4750,356.0,28.5
Both,240,4750,231.0,44.0
Both,240,4750,231.0,44.0
Both,240,4750,231.0,44.0
Both,240,4750,351.0,29.0
Both,240,4750,351.0,29.0
Both,240,4750,351.0,29.0
Both,240,4750,340.0,29.9
Both,240,4750,340.0,29.9
Both,240,4750,340.0,29.9
Truck,211,4750,323.0,27.5
Truck,211,4750,324.0,27.5
Truck,211,4750,382.0,23.1
Truck,211,4750,292.0,30.4
Truck,211,4750,223.0,39.9
Truck,272,5500,458.0,19.4
Truck,272,5500,295.0,30.0
Truck,240,6000,402.0,25.3
Truck,240,6000,402.0,25.3
Truck,240,6000,402.0,25.3
Truck,240,6000,502.0,20.3
Truck,240,6000,502.0,20.3
Truck,240,6000,502.0,20.3
Truck,240,6000,480.0,21.2
Truck,240,6000,480.0,21.2
Truck,240,6000,480.0,21.2
Truck,240,6000,446.0,22.8
Truck,240,6000,446.0,22.8
Truck,240,6000,446.0,22.8
Truck,240,6000,260.0,39.1
Truck,240,6000,260.0,39.1
Truck,240,6000,260.0,39.1
Truck,240,5250,432.0,23.6
Truck,240,5250,432.0,23.6
Truck,240,5250,432.0,23.6
Truck,240,5250,492.0,20.7
Truck,240,5250,492.0,20.7
Truck,240,5250,492.0,20.7
Truck,240,5250,389.0,26.2
Truck,240,5250,389.0,26.2
Truck,240,5250,389.0,26.2
Truck,240,5250,422.0,24.1
Truck,240,5250,422.0,24.1
Truck,240,5250,422.0,24.1
Truck,240,5250,248.0,41.0
Truck,240,5250,248.0,41.0
Truck,240,5250,248.0,41.0
Car,525,4250,645.0,13.7
Car,525,4250,387.0,22.7
Car,525,4250,479.0,18.2
Car,525,4250,690.0,12.8
Car,525,4250,746.0,11.8
Car,430,4250,737.0,12.0
Car,430,4250,654.0,13.6
Car,430,4250,372.0,23.8
Car,430,4250,460.0,19.1
Car,430,4250,727.0,12.2
Car,430,4000,649.0,13.7
Car,430,4000,355.0,24.9
Car,430,4000,439.0,20.0
Car,430,4000,703.0,12.6
Car,430,4000,728.0,12.1
Car,525,4250,577.0,15.4
Car,525,4250,312.0,28.6
Car,525,4250,425.0,21.0
Car,525,4250,579.0,15.4
Car,525,4250,652.0,13.7
Car,525,4000,577.0,15.5
Car,525,4000,307.0,29.1
Car,525,4000,421.0,21.1
Car,525,4000,640.0,13.9
Car,525,4000,592.0,15.1
Car,450,4750,541.0,16.4
Car,450,4750,483.0,18.4
Car,450,4750,414.0,21.3
Car,450,4750,463.0,19.2
Car,450,4750,307.0,28.9
Car,450,4250,466.0,19.1
Car,450,4250,296.0,30.0
Car,450,4250,395.0,22.4
Car,450,4250,548.0,16.1
Car,450,4250,517.0,17.2
Car,560,4750,467.0,19.1
Car,560,4750,474.0,18.9
Car,560,4750,378.0,23.6
Car,560,4750,572.0,15.5
Car,560,4750,253.0,35.3
Car,560,4750,532.0,16.8
Car,560,4750,286.0,31.3
Car,560,4750,422.0,21.2
Car,560,4750,658.0,13.5
Car,560,4750,526.0,17.0
Both,333,4250,396.0,22.4
Both,333,4250,248.0,35.8
Both,333,4250,356.0,24.9
Both,333,4250,448.0,19.8
Both,333,4250,455.0,19.4
Both,333,4750,376.0,23.5
Both,333,4750,460.0,19.3
Both,333,4750,472.0,18.7
Both,333,4750,401.0,22.1
Both,333,4750,256.0,34.7
Both,333,4250,443.0,20.0
Both,333,4250,266.0,33.4
Both,333,4250,363.0,24.5
Both,333,4250,457.0,19.3
Both,333,4250,460.0,19.3
Car,420,4750,484.0,18.4
Car,420,4750,276.0,32.2
Car,420,4750,375.0,23.7
Car,420,4750,531.0,16.8
Car,420,4750,438.0,20.3
Car,420,4750,491.0,18.1
Car,420,4750,522.0,17.1
Car,420,4750,352.0,25.2
Car,420,4750,424.0,20.9
Car,420,4750,247.0,36.0
Car,420,4750,424.0,20.9
Car,420,4750,241.0,36.9
Car,211,3625,366.0,24.0
Car,211,3625,383.0,23.1
Car,211,3625,210.0,42.2
Car,211,3625,311.0,28.5
Car,211,3625,312.0,28.4
Car,211,3500,365.0,24.1
Car,211,3500,381.0,23.3
Car,211,3500,306.0,29.0
Car,211,3500,204.0,43.5
Car,211,3500,294.0,30.2
Car,520,6000,555.0,15.9
Car,520,6000,624.0,14.2
Car,520,6000,429.0,20.6
Car,520,6000,278.0,31.7
Car,520,6000,511.0,17.3
Car,520,5500,526.0,16.8
Car,520,5500,599.0,14.8
Car,520,5500,384.0,23.0
Car,520,5500,462.0,19.1
Car,520,5500,263.0,33.6
Car,616,6000,510.0,17.4
Car,616,6000,625.0,14.2
Car,616,6000,648.0,13.6
Car,616,6000,617.0,14.4
Car,616,6000,333.0,26.7
Car,616,5500,576.0,15.4
Car,616,5500,485.0,18.3
Car,616,5500,314.0,28.3
Car,616,6000,589.0,10.5
Car,616,6000,303.0,20.5
Car,616,6000,479.0,12.9
Car,616,6000,652.0,9.5
Car,616,6000,703.0,9.4
Car,616,5500,592.0,10.5
Car,616,5500,298.0,20.8
Car,616,5500,465.0,13.3
Car,505,6500,690.22275,12.9
Car,505,6500,408.10587999999996,21.8
Car,505,6500,558.76453,15.9
Car,505,6500,777.17787,11.4
Car,505,6500,776.5287400000001,11.4
Both,181,3625,290.8360369,30.5
Both,181,3625,172.29886499999998,51.6
Both,181,3625,298.0,29.8
Both,181,3625,171.77,51.6
Both,181,3625,291.76,30.5
Both,181,3625,180.39,49.3
Both,181,3625,305.08,29.1
Both,181,3625,180.24,49.2
Both,181,3625,320.03,27.8
Both,181,3625,186.01,47.7
Both,181,3625,191.34,46.4
Both,181,3625,326.22,27.2
Both,240,3875,292.05,30.3
Both,240,3875,312.03,28.4
Both,240,3875,189.51,46.6
Both,240,3875,291.04,30.3
Both,240,3875,186.34,47.3
Both,240,3875,304.85,28.9
Both,240,4000,308.62,28.7
Both,240,4000,202.86,43.6
Both,240,4000,335.65,26.3
Both,240,4000,205.61,42.8
Both,240,4000,313.69,28.2
Both,240,4000,323.97,27.3
Both,240,4000,201.71,43.8
Both,181,3625,291.87,30.4
Both,181,3625,173.83,51.0
Both,181,3625,289.964953,30.7
Both,181,3625,169.320866,52.7
Both,181,3625,315.57,28.2
Both,181,3625,180.35,49.4
Both,181,3750,299.04,29.9
Both,181,3750,180.32,49.6
Both,181,3750,311.58,28.6
Both,181,3750,178.96,49.9
Both,181,3750,298.21,29.9
Both,181,3750,181.35,49.3
Both,181,3750,184.3283971,48.3
Both,181,3750,309.84858239999994,28.7
Car,183,3750,241.11,42.2
Car,183,3750,241.11,42.2
Car,183,3750,241.11,42.2
Car,183,3750,241.11,42.2
Car,183,3750,159.21,64.0
Car,183,3750,159.21,64.0
Car,183,3750,159.21,64.0
Car,183,3750,159.21,64.0
Car,183,3750,247.97,41.0
Car,183,3750,247.97,41.0
Car,183,3750,247.97,41.0
Car,183,3750,247.97,41.0
Car,183,3750,154.67,65.6
Car,183,3750,154.67,65.6
Car,183,3750,154.67,65.6
Car,183,3750,154.67,65.6
Car,183,3750,240.2,42.4
Car,183,3750,240.2,42.4
Car,183,3750,240.2,42.4
Car,183,3750,240.2,42.4
Car,183,3750,158.15,64.4
Car,183,3750,158.15,64.4
Car,183,3750,158.15,64.4
Car,183,3750,158.15,64.4
Car,183,3750,156.0,65.2
Car,183,3750,156.0,65.2
Car,183,3750,156.0,65.2
Car,183,3750,156.0,65.2
Car,183,3750,250.33,40.7
Car,183,3750,250.33,40.7
Car,183,3750,250.33,40.7
Car,183,3750,250.33,40.7
Car,183,4000,165.86,61.3
Car,183,4000,165.86,61.3
Car,183,4000,165.86,61.3
Car,183,4000,165.86,61.3
Car,183,4000,247.87,41.0
Car,183,4000,247.87,41.0
Car,183,4000,247.87,41.0
Car,183,4000,247.87,41.0
Car,183,4000,169.95,59.8
Car,183,4000,169.95,59.8
Car,183,4000,169.95,59.8
Car,183,4000,169.95,59.8
Car,183,4000,253.89,40.0
Car,183,4000,253.89,40.0
Car,183,4000,253.89,40.0
Car,183,4000,253.89,40.0
Car,183,4000,173.85,58.5
Car,183,4000,173.85,58.5
Car,183,4000,173.85,58.5
Car,183,4000,173.85,58.5
Car,183,4000,255.64,39.7
Car,183,4000,255.64,39.7
Car,183,4000,255.64,39.7
Car,183,4000,255.64,39.7
Car,183,4000,267.8,38.0
Car,183,4000,267.8,38.0
Car,183,4000,267.8,38.0
Car,183,4000,267.8,38.0
Car,183,4000,176.48,57.8
Car,183,4000,176.48,57.8
Car,183,4000,176.48,57.8
Car,183,4000,176.48,57.8
Car,183,3875,166.81,60.9
Car,183,3875,166.81,60.9
Car,183,3875,166.81,60.9
Car,183,3875,166.81,60.9
Car,183,3875,248.85,40.8
Car,183,3875,248.85,40.8
Car,183,3875,248.85,40.8
Car,183,3875,248.85,40.8
Car,183,3875,165.87,61.3
Car,183,3875,165.87,61.3
Car,183,3875,165.87,61.3
Car,183,3875,165.87,61.3
Car,183,3875,249.22,40.8
Car,183,3875,249.22,40.8
Car,183,3875,249.22,40.8
Car,183,3875,249.22,40.8
Car,183,3875,246.2729224,41.3
Car,183,3875,246.2729224,41.3
Car,183,3875,246.2729224,41.3
Car,183,3875,246.2729224,41.3
Car,183,3875,164.0993753,62.0
Car,183,3875,164.0993753,62.0
Car,183,3875,164.0993753,62.0
Car,183,3875,164.0993753,62.0
Car,183,3875,164.9278876,61.7
Car,183,3875,164.9278876,61.7
Car,183,3875,164.9278876,61.7
Car,183,3875,164.9278876,61.7
Car,183,3875,259.42,39.3
Car,183,3875,259.42,39.3
Car,183,3875,259.42,39.3
Car,183,3875,259.42,39.3
Car,183,3875,169.94,59.8
Car,183,3875,169.94,59.8
Car,183,3875,169.94,59.8
Car,183,3875,169.94,59.8
Car,240,3750,175.15357849999998,50.9
Car,240,3750,303.50730539999995,29.2
Car,240,3750,177.07,50.2
Car,240,3750,296.85,29.9
Car,240,3750,304.09,28.7
Car,240,3750,172.29,50.7
Car,240,3750,306.77,28.4
Car,240,3750,173.05,50.4
Car,241,3750,291.70867680000003,30.4
Car,241,3750,177.20199340000002,50.2
Car,241,3750,297.9622857,29.8
Car,241,3750,176.5914764,50.1
Car,241,3750,280.54,31.7
Car,241,3750,183.55,48.3
Car,241,3750,309.77,28.3
Car,241,3750,176.22,49.9
Car,241,3750,318.7,27.5
Car,241,3750,188.05,46.6
Car,241,3625,301.14,29.5
Car,241,3625,177.86,49.9
Car,241,3625,307.51,28.9
Car,241,3625,182.22,48.9
Car,240,3875,306.26,29.1
Car,240,3875,179.75,49.6
Car,240,3875,311.44,28.7
Car,240,3875,178.98,49.8
Car,240,3875,311.84,28.6
Car,240,3875,188.36,47.4
Car,240,3875,188.64,47.2
Car,240,3875,313.4,28.5
Car,241,3875,296.84,29.6
Car,241,3875,185.46,47.5
Car,241,3875,187.14,47.0
Car,241,3875,298.83,29.4
Car,241,3875,308.56,28.4
Car,241,3875,182.42,48.2
Car,241,3875,313.29,28.1
Car,241,3875,184.71,47.4
Car,240,4250,314.06,28.3
Car,240,4250,187.17,47.5
Car,240,4250,319.25,27.8
Car,240,4250,191.28,46.5
Car,240,4250,317.31,28.0
Car,240,4250,192.3,46.2
Car,240,4250,328.68,27.0
Car,240,4250,194.53,45.5
Both,241,4250,312.82,28.5
Both,241,4250,192.89,46.2
Both,241,4250,313.34,28.5
Both,241,4250,193.01,46.2
Both,181,4250,330.03,27.1
Both,181,4250,194.06,46.0
Both,181,4250,329.87,27.1
Both,181,4250,193.97,46.0
Both,181,4000,329.73,27.1
Both,181,4000,195.29,45.8
Both,181,4000,310.12,28.8
Both,181,4000,197.57,45.1
Both,181,4000,308.27,29.0
Both,181,4000,193.74,46.0
Both,181,4000,322.1380716,27.6
Both,181,4000,197.18329219999998,45.2
Both,300,3875,338.72,26.2
Both,300,3875,206.08,43.2
Both,300,3875,338.69,26.3
Both,300,3875,209.65,42.3
Both,300,3875,307.75,28.9
Both,300,3875,190.88,46.6
Both,300,3875,309.43,28.8
Both,300,3875,189.68,46.9
Both,300,3875,310.05,28.7
Both,300,3875,194.75,45.6
Both,300,3875,305.98,29.1
Both,300,3875,335.85,26.5
Both,300,3875,193.83,45.7
Both,300,3875,332.07,26.8
Both,300,3875,193.91,45.7
Both,300,4000,352.79,25.2
Both,300,4000,224.21,39.7
Both,300,4000,353.7,25.2
Both,300,4000,222.32,40.0
Both,300,4000,213.1906215,41.7
Both,300,4000,208.39046090000002,42.9
Both,300,4000,339.265242,26.3
Both,300,4000,338.8763017,26.3
Both,300,4000,351.61975160000003,25.3
Both,300,4000,211.6153969,42.0
Both,300,4000,341.5732327,26.0
Both,300,4000,356.0090979,25.0
Both,300,4000,211.61831349999997,41.9
Both,300,4000,355.03,25.0
Both,300,4000,205.69,43.1
Both,300,4250,350.09,25.5
Both,300,4250,207.0,43.2
Both,300,4250,369.66,24.2
Both,300,4250,206.83,43.2
Car,240,4250,309.37,28.8
Car,240,4250,178.19,50.1
Car,240,4250,180.41735590000002,49.6
Car,240,4250,334.1311732,26.7
Car,240,4250,312.82,28.5
Car,240,4250,184.55,48.2
Car,240,4250,328.05,27.2
Car,240,4250,186.85,47.7
Car,240,4500,323.42,27.6
Car,240,4500,191.71,46.4
Car,240,4500,337.68,26.4
Car,240,4500,189.66,46.9
Car,240,4500,333.22,26.8
Car,240,4500,192.29,46.5
Car,240,4500,342.98,26.0
Car,240,4500,197.98,45.0
Both,181,3750,318.73,28.0
Both,181,3750,180.4,49.6
Both,181,3750,322.16,27.7
Both,181,3750,186.87,47.8
Both,241,3750,173.9148006,51.0
Both,241,3750,281.13686989999997,31.6
Both,241,3750,302.62,29.5
Both,241,3750,175.11,51.1
Both,241,3750,284.1055776,31.2
Both,241,3750,176.98099130000003,50.2
Both,241,3750,311.03,28.7
Both,241,3750,179.72,49.6
Car,240,3875,300.53,29.6
Car,240,3875,172.38,51.9
Car,240,3875,173.18,51.5
Car,240,3875,312.41,28.6
Car,240,3875,173.08,51.5
Car,240,3875,309.7,28.7
Car,240,3875,182.58,48.7
Car,240,3875,321.47,27.8
Car,240,3875,183.93,48.5
Both,241,3875,302.74,29.5
Both,241,3875,187.57,47.5
Both,241,3875,319.55,27.9
Both,241,3875,183.78,48.4
Both,241,3875,307.18,29.1
Both,241,3875,191.73,46.3
Both,241,3875,321.4,27.8
Both,241,3875,190.18,46.9
Car,240,4000,308.63,28.8
Car,240,4000,308.63,28.8
Car,240,4000,184.45,48.5
Car,240,4000,184.45,48.5
Car,240,4000,321.19,27.8
Car,240,4000,321.19,27.8
Car,240,4000,184.37,48.5
Car,240,4000,184.37,48.5
Car,240,4000,314.87,28.3
Car,240,4000,314.87,28.3
Car,240,4000,188.54,47.2
Car,240,4000,188.54,47.2
Car,240,4000,327.04,27.2
Car,240,4000,327.04,27.2
Car,240,4000,189.11,47.2
Car,240,4000,189.11,47.2
Both,300,4500,342.41,26.0
Both,300,4500,199.79,44.4
Both,300,4500,342.26,26.0
Both,300,4500,198.94,44.6
Both,300,4500,350.84,25.3
Both,300,4500,206.78,42.9
Both,300,4500,356.62,24.9
Both,300,4500,199.4,44.5
Both,300,3875,357.41,25.0
Both,300,3875,212.97,41.7
Both,300,3875,332.2,26.8
Both,300,3875,196.09,45.5
Both,300,3875,357.87115689999996,24.9
Both,300,3875,201.1570794,44.3
Both,300,4000,328.13,27.0
Both,300,4000,194.16,45.7
Both,300,4000,347.07,25.6
Both,300,4000,196.74,45.0
Both,300,4000,200.1706269,44.6
Both,300,4000,339.6815633,26.2
Both,300,4000,350.01,25.4
Both,300,4000,200.74,44.1
Both,300,4000,368.85,24.2
Both,300,4000,225.38,39.5
Both,300,4000,342.28,26.0
Both,300,4000,205.38,43.4
Both,300,4000,365.01,24.4
Both,300,4000,204.62,43.5
Car,241,4000,291.97,30.5
Car,241,4000,180.38,49.4
Car,241,4000,286.33,31.1
Car,241,4000,193.02,46.0
Car,241,4000,190.45,46.8
Car,241,4000,317.47,28.1
Car,241,4000,189.44,47.0
Car,241,4000,320.72,27.7
Car,241,4000,195.83,45.4
Car,241,4250,302.1,29.4
Car,241,4250,190.65,46.6
Car,241,4250,325.44,27.4
Car,241,4250,191.38,46.6
Car,255,4500,304.08,33.4
Car,255,4500,304.08,33.4
Car,255,4500,304.08,33.4
Car,255,4500,304.08,33.4
Car,255,4500,191.29,53.2
Car,255,4500,191.29,53.2
Car,255,4500,191.29,53.2
Car,255,4500,191.29,53.2
Car,255,4500,314.48,32.4
Car,255,4500,314.48,32.4
Car,255,4500,314.48,32.4
Car,255,4500,314.48,32.4
Car,255,4500,189.47,53.8
Car,255,4500,189.47,53.8
Car,255,4500,189.47,53.8
Car,255,4500,189.47,53.8
Car,255,4500,303.01,33.6
Car,255,4500,303.01,33.6
Car,255,4500,303.01,33.6
Car,255,4500,303.01,33.6
Car,255,4500,185.21,55.0
Car,255,4500,185.21,55.0
Car,255,4500,185.21,55.0
Car,255,4500,185.21,55.0
Car,255,4500,300.42,33.9
Car,255,4500,300.42,33.9
Car,255,4500,300.42,33.9
Car,255,4500,300.42,33.9
Car,255,4500,179.58,56.5
Car,255,4500,179.58,56.5
Car,255,4500,179.58,56.5
Car,255,4500,179.58,56.5
Car,255,4500,307.45,33.1
Car,255,4500,307.45,33.1
Car,255,4500,307.45,33.1
Car,255,4500,307.45,33.1
Car,255,4500,195.67,51.9
Car,255,4500,195.67,51.9
Car,255,4500,195.67,51.9
Car,255,4500,195.67,51.9
Car,255,4500,302.13,33.5
Car,255,4500,302.13,33.5
Car,255,4500,302.13,33.5
Car,255,4500,302.13,33.5
Car,255,4500,322.24,31.6
Car,255,4500,322.24,31.6
Car,255,4500,322.24,31.6
Car,255,4500,322.24,31.6
Car,255,4500,194.44,52.4
Car,255,4500,194.44,52.4
Car,255,4500,194.44,52.4
Car,255,4500,194.44,52.4
Car,255,4500,303.22000160000005,33.5
Car,255,4500,303.22000160000005,33.5
Car,255,4500,303.22000160000005,33.5
Car,255,4500,303.22000160000005,33.5
Car,255,4500,185.38413269999998,55.0
Car,255,4500,185.38413269999998,55.0
Car,255,4500,185.38413269999998,55.0
Car,255,4500,185.38413269999998,55.0
Car,255,4500,307.19,33.1
Car,255,4500,307.19,33.1
Car,255,4500,307.19,33.1
Car,255,4500,307.19,33.1
Car,255,4500,196.03,51.9
Car,255,4500,196.03,51.9
Car,255,4500,196.03,51.9
Car,255,4500,196.03,51.9
Car,300,4500,336.4,26.5
Car,300,4500,208.04,42.8
Car,300,4500,337.83,26.4
Car,300,4500,213.33,41.8
Car,300,4500,362.15,24.3
Car,300,4500,214.91,40.9
Car,300,4500,383.59,22.9
Car,300,4500,215.01,40.9
Car,300,4500,329.56,26.9
Car,300,4500,201.25,44.2
Car,300,4500,216.9896051,40.9
Car,300,4500,382.23954380000004,23.3
Car,300,4500,380.8313023,23.3
Car,300,4500,222.8229476,39.8
Car,300,4500,350.95,25.1
Car,300,4500,197.76,44.3
Car,300,4500,363.79,24.5
Car,300,4500,208.51,42.0
Car,300,5250,236.1,37.7
Car,300,5250,366.3,24.4
Car,300,5250,377.29,23.7
Car,300,5250,229.05,38.8
Car,300,5250,380.1,23.5
Car,300,5250,228.87,38.8
Car,300,5250,366.38,24.3
Car,300,5250,231.72,38.3
Car,300,4500,353.9,25.2
Car,300,4500,223.61,39.7
Car,300,4500,355.45,25.1
Car,300,4500,225.89,39.4
Car,300,4500,381.27,23.1
Car,300,4500,220.42,39.9
Car,300,4500,375.19,23.5
Car,300,4500,224.14,39.3
Car,300,4500,333.96,26.6
Car,300,4500,209.35,42.4
Car,300,4500,329.17,27.0
Car,300,4500,213.95,41.5
Car,300,4500,326.42,27.2
Car,300,4500,370.99,23.7
Car,300,4500,216.94,40.0
Car,300,4500,370.96,23.7
Car,300,4500,215.64,40.3
Car,300,5250,385.56,23.1
Car,300,5250,248.61,35.8
Car,300,5250,410.22,21.7
Car,300,5250,252.29,35.3
Car,300,5250,390.88,22.8
Car,300,5250,240.77,36.9
Car,300,5250,377.1,23.6
Car,300,5250,240.16,37.1
Car,443,4500,408.39,21.6
Car,443,4500,247.13,35.7
Car,443,4500,442.7450313,20.1
Car,443,4500,273.0476202,32.6
Car,443,4500,250.13901459999997,35.6
Car,443,4500,403.64,22.1
Car,443,4500,248.07,36.1
Car,443,4500,434.73,20.6
Car,443,4500,248.64,35.9
Car,448,5250,435.73,20.4
Car,448,5250,271.77,32.6
Car,448,5250,274.29,32.4
Car,448,5250,462.88,19.2
Car,448,5250,430.37,20.7
Car,448,5250,270.83,32.8
Car,448,5250,457.98,19.5
Car,448,5250,275.02,32.3
Car,443,4750,254.21,34.8
Car,443,4750,417.04,21.2
Car,443,4750,256.38,34.4
Car,443,4750,446.03,19.8
Car,443,4750,257.61,34.6
Car,443,4750,422.01,21.2
Car,443,4750,452.05,19.8
Car,443,4750,260.61,34.2
Car,448,5250,472.5361654,18.8
Car,448,5250,285.07671810000005,31.3
Car,448,5250,465.33743499999997,19.2
Car,448,5250,493.4245954,18.1
Car,448,5250,285.34266180000003,31.3
Car,448,5250,450.9,19.8
Car,448,5250,280.13,31.7
Car,448,5250,456.19,19.5
Car,448,5250,275.08,32.3
Car,300,4500,340.56,26.1
Car,300,4500,214.92,41.4
Car,300,4500,344.27,25.9
Car,300,4500,218.14,40.8
Car,300,4500,372.57,23.9
Car,300,4500,213.82,41.7
Car,300,4500,370.1,23.8
Car,300,4500,214.35,41.0
Car,300,4500,335.15,26.5
Car,300,4500,206.87,42.7
Car,300,4500,333.63,26.6
Car,300,4500,212.76,41.6
Car,300,4500,334.8,26.5
Car,300,4500,360.72,24.3
Car,300,4500,210.09,41.6
Car,300,4500,358.06,24.6
Car,300,4500,206.01,42.4
Car,300,4250,343.14,26.0
Car,300,4250,208.96,42.6
Car,300,4250,341.49,26.1
Car,300,4250,212.44,42.0
Car,300,4250,370.78,24.0
Car,300,4250,214.66,41.5
Car,300,4250,358.63,24.5
Car,300,4250,209.48,42.0
Car,300,4250,320.91,27.6
Car,300,4250,202.77,43.7
Car,300,4250,329.01,27.0
Car,300,4250,328.4,27.0
Car,300,4250,205.5,43.0
Car,300,4250,327.01,27.1
Car,300,4250,348.16,25.2
Car,300,4250,205.27,42.6
Car,300,4250,349.58,25.1
Car,300,4250,209.8,41.6
Car,300,4750,361.19,24.7
Car,300,4750,223.95,39.7
Car,300,4750,223.25,39.9
Car,300,4750,388.42,22.9
Car,300,4750,227.02,39.1
Car,300,4750,362.9,24.6
Car,300,4750,232.3,38.2
Car,300,4750,384.81,23.1
Car,300,4750,351.28,25.4
Car,300,4750,219.12,40.5
Car,300,4750,380.82,23.4
Car,300,4750,220.46,40.3
Car,300,4750,364.08,24.5
Car,300,4750,223.93,39.7
Car,300,4750,378.52,23.5
Car,300,4750,220.49,40.4
Car,300,4500,355.0,25.1
Car,300,4500,219.51,40.5
Car,300,4500,385.27,23.1
Car,300,4500,222.02,40.0
Car,300,4500,217.8994511,40.8
Car,300,4500,376.1786993,23.7
Car,300,4500,366.58,24.3
Car,300,4500,211.99,41.9
Car,448,4750,405.25,22.0
Car,448,4750,252.2,35.2
Car,448,4750,458.13,19.4
Car,448,4750,267.9,33.2
Car,448,4500,257.3810855,34.7
Car,448,4500,420.32489419999996,21.2
Car,448,4500,418.7225,21.3
Car,448,4500,256.790705,34.7
Car,448,4500,419.08254300000004,21.3
Car,448,5000,458.96,19.4
Car,448,5000,263.16,33.7
Car,448,5000,471.97,18.9
Car,448,5000,263.96,33.6
Car,448,4750,424.2,21.0
Car,448,4750,268.78,33.0
Car,448,4750,459.27,19.4
Car,448,4750,263.96,33.6
Car,255,5000,334.88,30.4
Car,255,5000,334.88,30.4
Car,255,5000,334.88,30.4
Car,255,5000,334.88,30.4
Car,255,5000,216.13,47.1
Car,255,5000,216.13,47.1
Car,255,5000,216.13,47.1
Car,255,5000,216.13,47.1
Car,255,5000,360.95,28.2
Car,255,5000,360.95,28.2
Car,255,5000,360.95,28.2
Car,255,5000,360.95,28.2
Car,255,5000,355.56,28.6
Car,255,5000,355.56,28.6
Car,255,5000,355.56,28.6
Car,255,5000,355.56,28.6
Car,255,5000,218.81,46.5
Car,255,5000,218.81,46.5
Car,255,5000,218.81,46.5
Car,255,5000,218.81,46.5
Car,300,4750,219.65,40.4
Car,300,4750,377.04,23.7
Car,300,4750,369.8,24.1
Car,300,4750,226.18,39.3
Car,300,4750,360.85,24.7
Car,300,4750,220.29,40.4
Car,300,4750,375.93,23.7
Car,300,4750,219.66,40.3
Car,300,4750,362.85,24.5
Car,300,4750,228.15,39.0
Car,300,4750,380.32,23.4
Car,300,4750,227.06,39.1
Car,448,4750,428.57,20.7
Car,448,4750,258.54,34.2
Car,448,4750,442.6,20.1
Car,448,4750,259.04,34.3
Car,448,4750,406.45,22.0
Car,448,4750,251.59,35.2
Car,448,4750,443.74,20.1
Car,448,4750,256.94,34.6
Car,448,5000,259.7,34.2
Car,448,5000,440.07,20.2
Car,448,5000,475.09,18.8
Car,448,5000,274.04,32.4
Car,448,5000,426.99,20.9
